,LabID,Age,Error,Material,Taxa,d13C,Method,Long,Lat,LocAccuracy,Period,SiteID,SiteName,Country,Province,Continent,Source,Reference,removal_reason
139,ISGSA-1264,100,20,SEEDS,Zea mays Kernel,-10.4,AMS,-91.16482133,40.40367312,1,,11HA360,Sartorious,USA,Illinois,North America,UWyo2021,Simon 2014-Reevaluating the Introduction of Maize into the American Bottom,Unknown lab ID
140,ISGSA-1265,130,20,SEEDS,Zea mays Kernel,-10.5,AMS,-91.16482133,40.40367312,1,,11HA360,Sartorious,USA,Illinois,North America,UWyo2021,Simon 2014-Reevaluating the Introduction of Maize into the American Bottom,Unknown lab ID
141,ISGSA-1317,8860,30,CHARCOAL,,-24,AMS,,,0,,,,USA,Missouri,North America,UWyo2021,Rocheford 2009,Unknown lab ID
142,ISGSA-1318,9610,30,CHARCOAL,,-26.8,AMS,,,0,,,,USA,Missouri,North America,UWyo2021,Rocheford 2009,Unknown lab ID
143,ISGSA-1319,9550,30,CHARCOAL,,-26.3,AMS,,,0,,,,USA,Missouri,North America,UWyo2021,Rocheford 2009,Unknown lab ID
144,ISGSA-1337,795,20,SEEDS,Zea mays,-8.1,AMS,-79.46682604,40.31064472,1,,36WM100,Consol Site,USA,Pennsylvania,North America,UWyo2021,Auffart and Oshnock 2011; Oshnock personal communication 2019,Unknown lab ID
145,ISGSA-1338,680,20,SEEDS,Zea mays,-9.6,AMS,-79.46682604,40.31064472,1,,36WM100,Consol Site,USA,Pennsylvania,North America,UWyo2021,Auffart and Oshnock 2011; Oshnock personal communication 2019,Unknown lab ID
146,ISGSA-1343,1075,15,SEEDS,zea mays 'caps',,AMS,-91.47944869,40.64206032,1,,13LE648,Osage Orange,USA,Iowa,North America,UWyo2021,Benn and Thompson 2014-What four late late Woodland Sites…,Unknown lab ID
147,ISGSA-136,4215,40,CHARCOAL,Quercus,,AMS,-93.24046742,42.38395436,1,,13HA385,Allen Fan,USA,Iowa,North America,UWyo2021,Fishel et al. 2003,Unknown lab ID
148,ISGSA-137,245,32,CHARCOAL,,,AMS,-97.09708336,38.35888712,1,,14MN515,Great Bend Site,USA,Kansas,North America,UWyo2021,Hoard 2012,Unknown lab ID
149,ISGSA-1375,2435,20,POTTERYRESIDUE,,,AMS,-77.29979852,42.85292601,1,,NYSM-936,Vine Valley,USA,New York,North America,UWyo2021,Taché and Hart (2013),Unknown lab ID
150,ISGSA-1379,2415,20,POTTERYRESIDUE,,-27.5,AMS,-77.29979852,42.85292601,1,,NYSM-936,Vine Valley,USA,New York,North America,UWyo2021,Taché and Hart (2013),Unknown lab ID
151,ISGSA-1409,545,15,SEEDS,Carya sp.,,AMS,-80.2478972,40.18929963,1,,36WH678,Hatfield,USA,Pennsylvania,North America,UWyo2021,Bercel and Espino 2010; Espino et al 2011,Unknown lab ID
152,ISGSA-1429,5135,20,CHARCOAL,,-26,AMS,-96.34267354,39.37895457,1,,14PO1,Coffey,USA,Kansas,North America,UWyo2021,McLean 2010-A Reassessment of the significance of the Coffey site…,Unknown lab ID
153,ISGSA-1430,5050,20,CHARCOAL,,-25.8,AMS,-96.34267354,39.37895457,1,,14PO1,Coffey,USA,Kansas,North America,UWyo2021,McLean 2010-A Reassessment of the significance of the Coffey site…,Unknown lab ID
154,ISGSA-1443,8555,25,CHARCOAL,,,AMS,-91.40070487,37.15749423,1,,23SH83/159,Alley Mill,USA,Missouri,North America,UWyo2021,Thulman 2019 The age of the Dalton culture: a Bayesian analysis of the radiocarbon data,Unknown lab ID
155,ISGSA-1447,870,15,BONE,Deer humerus,,AMS,-89.90517719,38.82984438,1,,11MS34,Cahokia Mounds,USA,Illinois,North America,UWyo2021,Kelly and Brown 2010:Table 1; Schilling 2010,Unknown lab ID
156,ISGSA-1448,640,15,BONE,Deer rib,,AMS,-89.90517719,38.82984438,1,,11MS34,Cahokia Mounds,USA,Illinois,North America,UWyo2021,Kelly and Brown 2010:Table 1; Schilling 2010,Unknown lab ID
157,ISGSA-1449,630,20,BONE,Deer sternum fragment,,AMS,-89.90517719,38.82984438,1,,11MS34,Cahokia Mounds,USA,Illinois,North America,UWyo2021,Kelly and Brown 2010:Table 1; Schilling 2010,Unknown lab ID
158,ISGSA-1450,645,15,BONE,Deer innominate (pubis),,AMS,-89.90517719,38.82984438,1,,11MS34,Cahokia Mounds,USA,Illinois,North America,UWyo2021,Kelly and Brown 2010:Table 1; Schilling 2010,Unknown lab ID
159,ISGSA-1455,800,15,SEEDS,bean charred. (Phaseolus vulgaris),-24.3,AMS,-94.42114863,39.31061774,1,,23CL115,,USA,Missouri,North America,UWyo2021,Roper and Adair 2010,Unknown lab ID
160,ISGSA-1456,760,15,SEEDS,Phaseolus vulgaris charred,-25.5,AMS,-94.42114863,39.31061774,1,,23CL109,Richardson Hulse,USA,Missouri,North America,UWyo2021,Roper and Adair 2010,Unknown lab ID
161,ISGSA-1457,705,15,SEEDS,Zea mays charred,-7.9,AMS,-95.1471641,39.78820437,1,,14DP13,Squaw Creek,USA,Kansas,North America,UWyo2021,Roper and Adair 2011; Tiffany and Lensink 2014,Unknown lab ID
162,ISGSA-1458,685,15,SEEDS,bean charred,-24.8,AMS,-95.1471641,39.78820437,1,,14DP13,Squaw Creek,USA,Kansas,North America,UWyo2021,Roper and Adair 2011,Unknown lab ID
163,ISGSA-1459,835,15,SEEDS,Zea mays charred,-10,AMS,-94.42114863,39.31061774,1,,23CL109,Richardson Hulse,USA,Missouri,North America,UWyo2021,Roper and Adair 2010,Unknown lab ID
164,ISGSA-1460,905,15,POTTERYRESIDUE,,-20.8,AMS,-94.8062064,39.66000342,1,,23BN2,Cloverdale,USA,Missouri,North America,UWyo2021,Roper and Adair 2010,Unknown lab ID
165,ISGSA-1461,860,15,SEEDS,Zea mays charred,-8.4,AMS,-96.75278773,39.00233137,1,,14GE600,Witt,USA,Kansas,North America,UWyo2021,Roper and Adair 2011,Unknown lab ID
166,ISGSA-1462,675,15,SEEDS,Zea mays charred,-9.8,AMS,-97.16542581,39.34974355,1,,14CY17,Moore,USA,Kansas,North America,UWyo2021,Roper and Adair 2011,Unknown lab ID
167,ISGSA-1477,735,20,POTTERYRESIDUE,,-23.1,AMS,,,0,,,Sclage,USA,Wisconsin,North America,UWyo2021,Hart et a 2012 The Potential of Bulk…,Unknown lab ID
168,ISGSA-1486,1525,20,BONE,collagen from calcined bone,,AMS,-88.45243387,42.32452446,1,,11MH495,Bottlemy,USA,Illinois,North America,UWyo2021,Porubcan et al 2010 The Bottlemy Site ...,Unknown lab ID
169,ISGSA-1487,1780,20,WOOD,locust,,AMS,-83.05669514,39.33761435,1,,33RO27,Hopewell Mound Group,USA,Ohio,North America,UWyo2021,Beehr 2011-Investigation of Middle Woodland population…,Unknown lab ID
170,ISGSA-1488,1725,20,WOOD,Red oak,,AMS,-83.05669514,39.33761435,1,,33RO27,Hopewell Mound Group,USA,Ohio,North America,UWyo2021,Beehr 2011-Investigation of Middle Woodland population…,Unknown lab ID
171,ISGSA-1489,1810,25,WOOD,mapel,,AMS,,,0,,,Albany,USA,Illinois,North America,UWyo2021,Beehr 2011-Investigation of Middle Woodland population…,Unknown lab ID
172,ISGSA-1496,1080,15,CHARCOAL,,,AMS,-88.45243387,42.32452446,1,,11MH495,Bottlemy,USA,Illinois,North America,UWyo2021,Porubcan et al 2010 The Bottlemy Site ...,Unknown lab ID
173,ISGSA-1506,450,15,SEEDS,,,AMS,-79.08733516,40.65206169,1,,36IN2,Johnston,USA,Pennsylvania,North America,UWyo2021,Kaufman 2013-Understanding Site Formation Processes…,Unknown lab ID
174,ISGSA-1507,410,15,SEEDS,,,AMS,-79.08733516,40.65206169,1,,36IN2,Johnston,USA,Pennsylvania,North America,UWyo2021,Kaufman 2013-Understanding Site Formation Processes…,Unknown lab ID
175,ISGSA-1508,565,15,SEEDS,Zea mays,,AMS,-79.08733516,40.65206169,1,,36IN2,Johnston,USA,Pennsylvania,North America,UWyo2021,Kaufman 2013-Understanding Site Formation Processes…,Unknown lab ID
176,ISGSA-1509,420,15,SEEDS,Zea mays,,AMS,-79.08733516,40.65206169,1,,36IN2,Johnston,USA,Pennsylvania,North America,UWyo2021,Kaufman 2013-Understanding Site Formation Processes…,Unknown lab ID
177,ISGSA-1510,420,15,SEEDS,Nutshell,,AMS,-79.08733516,40.65206169,1,,36IN2,Johnston,USA,Pennsylvania,North America,UWyo2021,Kaufman 2013-Understanding Site Formation Processes…,Unknown lab ID
178,ISGSA-1514,220,15,WOOD,,,AMS,,,0,,,Albany,USA,Illinois,North America,UWyo2021,Beehr 2011-Investigation of Middle Woodland population…,Unknown lab ID
179,ISGSA-1547,1070,15,CHARCOAL,residue,-19.4,AMS,-97.65062409,39.13254706,1,,14OT5,Minneapolis,USA,Kansas,North America,UWyo2021,Roper and Adair 2011,Unknown lab ID
180,ISGSA-1548,705,15,CHARCOAL,residue,-20.1,AMS,-97.16542581,39.34974355,1,,14CY102,Moll Creek,USA,Kansas,North America,UWyo2021,Roper and Adair 2011,Unknown lab ID
181,ISGSA-1549,705,15,CHARCOAL,residue,-19.6,AMS,-97.16542581,39.34974355,1,,14CY102,Moll Creek,USA,Kansas,North America,UWyo2021,Roper and Adair 2011,Unknown lab ID
182,ISGSA-1550,725,20,CHARCOAL,residue,-15.3,AMS,-97.16542581,39.34974355,1,,14CY2,Perreault,USA,Kansas,North America,UWyo2021,Roper and Adair 2011,Unknown lab ID
183,ISGSA-1551,990,15,CHARCOAL,residue,-17.2,AMS,-98.20791064,39.04529988,1,,14LC301,Root,USA,Kansas,North America,UWyo2021,Roper and Adair 2011,Unknown lab ID
184,ISGSA-1552,675,15,CHARCOAL,residue,-14.4,AMS,-97.65062409,39.13254706,1,,14OT5,Minneapolis,USA,Kansas,North America,UWyo2021,Roper and Adair 2011,Unknown lab ID
185,ISGSA-1553,715,15,CHARCOAL,residue,-21.4,AMS,-97.65062409,39.13254706,1,,14OT308,Markley,USA,Kansas,North America,UWyo2021,Roper and Adair 2011,Unknown lab ID
186,ISGSA-1554,935,15,CHARCOAL,residue,-20.9,AMS,-98.20791064,39.04529988,1,,14LC301,Root,USA,Kansas,North America,UWyo2021,Roper and Adair 2011,Unknown lab ID
187,ISGSA-1556,665,15,CHARCOAL,residue,-20.7,AMS,-96.73559025,39.29659444,1,,14RY10,,USA,Kansas,North America,UWyo2021,Roper and Adair 2011,Unknown lab ID
188,ISGSA-1558,755,15,CHARCOAL,residue,-15.3,AMS,-97.65030326,38.78379193,1,,14SA403,Winslow,USA,Kansas,North America,UWyo2021,Roper and Adair 2011,Unknown lab ID
189,ISGSA-1653,795,15,POTTERYRESIDUE,,-21.8,AMS,-88.77588131,43.02091354,1,,47JE904,Crescent Bay Hunt Club,USA,Wisconsin,North America,UWyo2021,Hart et a 2012 The Potential of Bulk…,Unknown lab ID
190,ISGSA-1654,765,15,POTTERYRESIDUE,,-19.8,AMS,-88.77588131,43.02091354,1,,47JE904,Crescent Bay Hunt Club,USA,Wisconsin,North America,UWyo2021,Hart et a 2012 The Potential of Bulk…,Unknown lab ID
191,ISGSA-1695,9150,25,CHARCOAL,,,AMS,-103.527713,43.23952533,1,,39FA65,Ray Long,USA,South Dakota,North America,UWyo2021,Buhta et al. 2012 The Archeology History and Geomorphology of the Ray Long Site (39FA65)…,Unknown lab ID
192,ISGSA-1713,325,15,SEEDS,Zea mays kernel,-8.6,AMS,-74.43954655,42.9023664,1,,,Palatine Bridge,USA,New York,North America,UWyo2021,Hart and Manning 2019-Radiocarbon Baysian chronological modeling and….,Unknown lab ID
193,ISGSA-1722,955,15,SEEDS,Zea mays Kernel,-9.2,AMS,-89.90517719,38.82984438,1,,11MS517,Sponemann,USA,Illinois,North America,UWyo2021,Simon 2014-Reevaluating the Introduction of Maize into the American Bottom,Unknown lab ID
194,ISGSA-1724,1110,25,CHARCOAL,residue,-23.4,AMS,-96.20518377,38.95328546,1,,14WB322,Claussen,USA,Kansas,North America,UWyo2021,Roper and Adair 2012,Unknown lab ID
195,ISGSA-1725,790,20,POTTERYRESIDUE,,-23.6,AMS,-94.77375646,39.38060595,1,,23PL4,W.W.Young,USA,Missouri,North America,UWyo2021,Tiffany and Lensink 2014,Unknown lab ID
196,ISGSA-1726,860,20,POTTERYRESIDUE,,-26.2,AMS,-94.8062064,39.66000342,1,,23BN2,Cloverdale,USA,Missouri,North America,UWyo2021,Tiffany and Lensink 2014,Unknown lab ID
197,ISGSA-1727,850,20,POTTERYRESIDUE,,-23.7,AMS,-94.8062064,39.66000342,1,,23BN2,Cloverdale,USA,Missouri,North America,UWyo2021,Tiffany and Lensink 2014,Unknown lab ID
198,ISGSA-1728,900,20,POTTERYRESIDUE,,-23.1,AMS,-94.77375646,39.38060595,1,,23PL13,Steed-Kisker,USA,Missouri,North America,UWyo2021,Tiffany and Lensink 2014,Unknown lab ID
199,ISGSA-1729,885,20,POTTERYRESIDUE,,,AMS,-94.77375646,39.38060595,1,,23PL13,Steed-Kisker,USA,Missouri,North America,UWyo2021,Tiffany and Lensink 2014,Unknown lab ID
200,ISGSA-1730,660,20,SEEDS,Phaseolus vulgaris charred,-27.6,AMS,-94.77375646,39.38060595,1,,23PL16,Coons,USA,Missouri,North America,UWyo2021,Tiffany and Lensink 2014,Unknown lab ID
201,ISGSA-1731,685,20,SEEDS,Phaseolus vulgaris charred,-26.9,AMS,-94.77375646,39.38060595,1,,23PL4,W.W.Young,USA,Missouri,North America,UWyo2021,Tiffany and Lensink 2014,Unknown lab ID
202,ISGSA-1732,685,20,SEEDS,Phaseolus vulgaris charred,-25.4,AMS,-94.77375646,39.38060595,1,,23PL4,W.W.Young,USA,Missouri,North America,UWyo2021,Tiffany and Lensink 2014,Unknown lab ID
203,ISGSA-1733,720,20,SEEDS,Zea mays charred,-9.7,AMS,-94.77375646,39.38060595,1,,23PL80,White,USA,Missouri,North America,UWyo2021,Tiffany and Lensink 2014,Unknown lab ID
204,ISGSA-1734,805,20,SEEDS,Zea mays charred,-10.2,AMS,-94.77375646,39.38060595,1,,23PL80,White,USA,Missouri,North America,UWyo2021,Tiffany and Lensink 2014,Unknown lab ID
205,ISGSA-1735,790,20,SEEDS,Zea mays charred,-9.7,AMS,-94.77375646,39.38060595,1,,23PL80,White,USA,Missouri,North America,UWyo2021,Tiffany and Lensink 2014,Unknown lab ID
206,ISGSA-1736,610,20,SEEDS,Zea mays,-8.4,AMS,-79.08733516,40.65206169,1,,36IN2,Johnston,USA,Pennsylvania,North America,UWyo2021,Mitchell 2011-Understanding the Occupational History of…,Unknown lab ID
207,ISGSA-1737,400,20,SEEDS,Zea mays,,AMS,-79.08733516,40.65206169,1,,36IN2,Johnston,USA,Pennsylvania,North America,UWyo2021,Kaufman 2013-Understanding Site Formation Processes…,Unknown lab ID
208,ISGSA-174,650,43,SEEDS,Bean,-27.1,AMS,-90.20743186,40.47273335,1,,11F1109,Larson,USA,Illinois,North America,UWyo2021,Hart et al. 2002,Unknown lab ID
209,ISGSA-175,652,42,SEEDS,Phaseolus Vulgaris,-26.5,AMS,-84.29057137,39.75467246,1,,33MY57,Incinerator/Sunwatch,USA,Ohio,North America,UWyo2021,Hart et al. 2002; Brady-Rawlins 2007; Nolan 2012,Unknown lab ID
210,ISGSA-1759,915,20,CHARCOAL,Zea mays cupule,-25.9,AMS,-79.08733516,40.65206169,1,,36IN2,Johnston,USA,Pennsylvania,North America,UWyo2021,Mitchell 2011-Understanding the Occupational History of…,Unknown lab ID
211,ISGSA-176,757,44,SEEDS,Bean,-25.4,AMS,-90.20743186,40.47273335,1,,11F1109,Larson,USA,Illinois,North America,UWyo2021,Hart et al. 2002,Unknown lab ID
212,ISGSA-1760,895,20,SEEDS,Zea mays,-8.5,AMS,-95.72704421,38.65240546,1,,14OS314,Harsch,USA,Kansas,North America,UWyo2021,Adair 2012 Refining Plains Woodland Chronology,Unknown lab ID
213,ISGSA-1761,820,20,SEEDS,Zea mays,,AMS,-95.29269544,38.88459666,1,,14DO19,Hatcher,USA,Kansas,North America,UWyo2021,Adair 2012 Refining Plains Woodland Chronology,Unknown lab ID
214,ISGSA-1768,970,20,SEEDS,Zea mays Kernel,-9.2,AMS,-89.90517719,38.82984438,1,,11MS517,Sponemann,USA,Illinois,North America,UWyo2021,Simon 2014-Reevaluating the Introduction of Maize into the American Bottom,Unknown lab ID
215,ISGSA-177,655,43,SEEDS,Bean,-27,AMS,-90.20743186,40.47273335,1,,11F1284,Orendorf,USA,Illinois,North America,UWyo2021,Hart et al. 2002,Unknown lab ID
216,ISGSA-1770,870,20,SEEDS,Zea mays cupule,-10,AMS,-89.90517719,38.82984438,1,,11MS517,Sponemann,USA,Illinois,North America,UWyo2021,Simon 2014-Reevaluating the Introduction of Maize into the American Bottom,Unknown lab ID
217,ISGSA-1775,910,15,POTTERYRESIDUE,cordmarked calcite-tempered sherd,-20,AMS,-95.72704421,38.65240546,1,,14OS312,Wiley,USA,Kansas,North America,UWyo2021,Adair 2012 Refining Plains Woodland Chronology,Unknown lab ID
218,ISGSA-1776,835,15,POTTERYRESIDUE,cordmarked calcite-tempered sherd,-20.1,AMS,-95.72704421,38.65240546,1,,14OS312,Wiley,USA,Kansas,North America,UWyo2021,Adair 2012 Refining Plains Woodland Chronology,Unknown lab ID
219,ISGSA-1777,1225,20,POTTERYRESIDUE,,-25,AMS,-95.29269544,38.88459666,1,,14DO32,Anderson,USA,Kansas,North America,UWyo2021,Adair 2012 Refining Plains Woodland Chronology,Unknown lab ID
220,ISGSA-1778,1610,15,POTTERYRESIDUE,,-25.4,AMS,-94.8381675,38.56362978,1,,14MM26,,USA,Kansas,North America,UWyo2021,Adair 2012 Refining Plains Woodland Chronology,Unknown lab ID
221,ISGSA-1779,1515,15,POTTERYRESIDUE,,-25.7,AMS,-94.8381675,38.56362978,1,,14MM26,,USA,Kansas,North America,UWyo2021,Adair 2012 Refining Plains Woodland Chronology,Unknown lab ID
222,ISGSA-1780,1585,20,POTTERYRESIDUE,,-25.3,AMS,-94.8381675,38.56362978,1,,14MM26,,USA,Kansas,North America,UWyo2021,Adair 2012 Refining Plains Woodland Chronology,Unknown lab ID
223,ISGSA-1781,670,15,SEEDS,Phaseolus vulgaris charred,-25.4,AMS,-94.42114863,39.31061774,1,,23CL115,,USA,Missouri,North America,UWyo2021,Tiffany and Lensink 2014,Unknown lab ID
224,ISGSA-1782,890,20,SEEDS,Zea mays,,AMS,-95.29269544,38.88459666,1,,14DO19,Hatcher,USA,Kansas,North America,UWyo2021,Adair 2012 Refining Plains Woodland Chronology,Unknown lab ID
225,ISGSA-1783,890,15,POTTERYRESIDUE,,,AMS,-95.29269544,38.88459666,1,,14DO19,Hatcher,USA,Kansas,North America,UWyo2021,Adair 2012 Refining Plains Woodland Chronology,Unknown lab ID
226,ISGSA-1784,850,20,SEEDS,Zea mays,-8.3,AMS,-95.72704421,38.65240546,1,,14OS314,Harsch,USA,Kansas,North America,UWyo2021,Adair 2012 Refining Plains Woodland Chronology,Unknown lab ID
227,ISGSA-1785,970,15,SEEDS,Zea mays,,AMS,-96.20518377,38.95328546,1,,14WB504,Stiles,USA,Kansas,North America,UWyo2021,Adair 2012 Refining Plains Woodland Chronology,Unknown lab ID
228,ISGSA-1786,950,15,SEEDS,nutshell,,AMS,-96.20518377,38.95328546,1,,14WB504,Stiles,USA,Kansas,North America,UWyo2021,Adair 2012 Refining Plains Woodland Chronology,Unknown lab ID
229,ISGSA-1787,970,15,SEEDS,nutshell,,AMS,-96.20518377,38.95328546,1,,14WB504,Stiles,USA,Kansas,North America,UWyo2021,Adair 2012 Refining Plains Woodland Chronology,Unknown lab ID
230,ISGSA-1789,1100,20,SEEDS,Walnut shell,-25.1,AMS,-94.84937404,37.85535702,1,,14BO20,,USA,Kansas,North America,UWyo2021,Adair 2012 Refining Plains Woodland Chronology,Unknown lab ID
231,ISGSA-1790,1015,20,POTTERYRESIDUE,residue,-17.4,AMS,-98.95288116,40.17640738,1,,25FR6,Holdredge 3,USA,Nebraska,North America,UWyo2021,Roper and Adair 2012,Unknown lab ID
232,ISGSA-1791,910,15,POTTERYRESIDUE,residue,-17.1,AMS,-98.95288116,40.17640738,1,,25FR6,Holdredge 3,USA,Nebraska,North America,UWyo2021,Roper and Adair 2012,Unknown lab ID
233,ISGSA-1796,850,20,SEEDS,Zea mays cupule,-9.9,AMS,-89.90517719,38.82984438,1,,11MS517,Sponemann,USA,Illinois,North America,UWyo2021,Simon 2014-Reevaluating the Introduction of Maize into the American Bottom,Unknown lab ID
234,ISGSA-1809,2560,20,SEEDS,nutshell carbonized,,AMS,-86.09199506,35.15518425,1,,40FR267,Uzzelles Shelter,USA,Tennessee,North America,UWyo2021,Carmody 2014-From Foraging to Food Production on the Souther Cumberland Plateau….,Unknown lab ID
235,ISGSA-1811,7725,40,SEEDS,nutshell carbonized,,AMS,-86.09199506,35.15518425,1,,40FR267,Uzzelles Shelter,USA,Tennessee,North America,UWyo2021,Carmody 2014-From Foraging to Food Production on the Souther Cumberland Plateau….,Unknown lab ID
236,ISGSA-1831,2195,15,POTTERYRESIDUE,Pipe residue,,AMS,-80.66317894,39.86065894,1,,46MR7,Cresap Mound,USA,West Virginia,North America,UWyo2021,Tippins et al. 2016:7,Unknown lab ID
237,ISGSA-1832,2380,15,WOOD,,,AMS,-80.66317894,39.86065894,1,,46MR7,Cresap Mound,USA,West Virginia,North America,UWyo2021,Tippins et al. 2016:7,Unknown lab ID
238,ISGSA-1849,2190,20,BONE,deer,,AMS,-80.2478972,40.18929963,1,,36WH29,Mathies Mine Mound,USA,Pennsylvania,North America,UWyo2021,Tanner et al 2012,Unknown lab ID
239,ISGSA-190,1425,45,POTTERYRESIDUE,,-28.1,AMS,-76.20876883,43.46391903,1,,7507.000009,Wickham,USA,New York,North America,UWyo2021,Hart et al (2003),Unknown lab ID
240,ISGSA-191,1228,42,POTTERYRESIDUE,,-25.8,AMS,-76.20876883,43.46391903,1,,7507.000009,Wickham,USA,New York,North America,UWyo2021,Hart et al. (2003),Unknown lab ID
241,ISGSA-1917,5945,15,WOOD,Gymnocladus dioicus,-23.9,AMS,-93.57373777,41.68569055,1,,13PK966,The Palace Site,USA,Iowa,North America,UWyo2021,Whittaker 2016,Unknown lab ID
242,ISGSA-1918,6055,15,WOOD,,-24.7,AMS,-93.57373777,41.68569055,1,,13PK966,The Palace Site,USA,Iowa,North America,UWyo2021,Whittaker 2016,Unknown lab ID
243,ISGSA-1919,6150,15,WOOD,Ulmus rubra,-24.7,AMS,-93.57373777,41.68569055,1,,13PK966,The Palace Site,USA,Iowa,North America,UWyo2021,Whittaker 2016,Unknown lab ID
244,ISGSA-192,1231,44,POTTERYRESIDUE,,-26.7,AMS,-77.04815909,43.32533601,1,,11711.000016/NYSM-1538,Hunter’s Home,USA,New York,North America,UWyo2021,Hart et al. (2003),Unknown lab ID
245,ISGSA-1921,5885,15,WOOD,Ulmus rubra,-24,AMS,-93.57373777,41.68569055,1,,13PK966,The Palace Site,USA,Iowa,North America,UWyo2021,Whittaker 2016,Unknown lab ID
246,ISGSA-1922,6080,15,WOOD,Ulmus rubra,-24.9,AMS,-93.57373777,41.68569055,1,,13PK966,The Palace Site,USA,Iowa,North America,UWyo2021,Whittaker 2016,Unknown lab ID
247,ISGSA-1923,6030,15,WOOD,Ulmus americana,-25.3,AMS,-93.57373777,41.68569055,1,,13PK966,The Palace Site,USA,Iowa,North America,UWyo2021,Whittaker 2016,Unknown lab ID
248,ISGSA-193,1286,40,POTTERYRESIDUE,,-27.2,AMS,-77.04815909,43.32533601,1,,11711.000016/NYSM-1538,Hunter’s Home,USA,New York,North America,UWyo2021,Hart et al. (2003),Unknown lab ID
249,ISGSA-194,1648,47,POTTERYRESIDUE,,-29,AMS,-76.20876883,43.46391903,1,,7507.000009,Wickham,USA,New York,North America,UWyo2021,Hart et al. (2003),Unknown lab ID
250,ISGSA-195,1450,43,POTTERYRESIDUE,,-29.7,AMS,-76.20876883,43.46391903,1,,7507.000009,Wickham,USA,New York,North America,UWyo2021,Hart et al. (2003),Unknown lab ID
251,ISGSA-196,1138,40,POTTERYRESIDUE,,-24.9,AMS,-77.04815909,43.32533601,1,,11711.000016/NYSM-1538,Hunter’s Home,USA,New York,North America,UWyo2021,Hart et al. (2003),Unknown lab ID
252,ISGSA-1966,1835,20,WOOD,,,AMS,-98.03124914,30.05821493,1,,41HY165,,USA,Texas,North America,UWyo2021,Leezer 2013 Prehistoric Life along the banks of Spring Lake …Archaeological Studies Report 13 Texas State University - San Marcos,Unknown lab ID
253,ISGSA-1969,380,15,SEEDS,Bean,,AMS,-79.08733516,40.65206169,1,,36IN2,Johnston,USA,Pennsylvania,North America,UWyo2021,Kaufman 2013-Understanding Site Formation Processes…,Unknown lab ID
254,ISGSA-197,1247,48,POTTERYRESIDUE,,-27.5,AMS,-77.04815909,43.32533601,1,,11711.000016/NYSM-1538,Hunter’s Home,USA,New York,North America,UWyo2021,Hart et al. (2003),Unknown lab ID
255,ISGSA-1970,420,15,SEEDS,Bean,,AMS,-79.08733516,40.65206169,1,,36IN2,Johnston,USA,Pennsylvania,North America,UWyo2021,Kaufman 2013-Understanding Site Formation Processes…,Unknown lab ID
256,ISGSA-1976,1370,15,SEEDS,nutshell carbonized,,AMS,-86.09199506,35.15518425,1,,40FR276,Michaels Shelter,USA,Tennessee,North America,UWyo2021,Carmody 2014-From Foraging to Food Production on the Souther Cumberland Plateau….,Unknown lab ID
257,ISGSA-1977,1670,20,SEEDS,nutshell carbonized,,AMS,-86.09199506,35.15518425,1,,40FR276,Michaels Shelter,USA,Tennessee,North America,UWyo2021,Carmody 2014-From Foraging to Food Production on the Souther Cumberland Plateau….,Unknown lab ID
258,ISGSA-1978,4050,20,SEEDS,nutshell carbonized,,AMS,-86.09199506,35.15518425,1,,40FR276,Michaels Shelter,USA,Tennessee,North America,UWyo2021,Carmody 2014-From Foraging to Food Production on the Souther Cumberland Plateau….,Unknown lab ID
